icao,name,lat,lon
M12,"Steele Muni",36.0950715,-89.86097275
M13,"Poplarville Pearl River Co",30.786019,-89.5045085
M15,"Perry County",35.5959025,-87.876694
M16,"John Bell Williams",32.3033375,-90.4084875
M17,"Bolivar Muni",37.5961065,-93.3476985
M18,"Hope Muni",33.720102,-93.6588255
M19,"Newport Muni",35.641428875,-91.17796625
M20,"Grayson Co",37.3982225,-86.2609445
M21,"Muhlenberg Co",37.2262305,-87.1563875
M22,"Russellville Muni",34.4450775,-87.7116235
M23,"James H Easom Fld",32.3119085,-89.135861
M24,"Dean Griffin Mem",30.8433,-89.1597905
M25,"Mayfield Graves Co",36.769117,-88.584718
M27,"Waldron Muni",34.8760415,-94.1093055
M28,"Mid Continent",36.22506805,-89.72785973
M29,"Hassell Field",35.3851375,-87.9674985
M30,"Metropolis Muni",37.1829415,-88.7506685
M31,"Arnold Field",35.9033835,-89.3972706666667
M32,"Lake Village Muni",33.345989,-91.315699
M33,"Sumner Co Rgnl",36.3768445,-86.40876
M34,"Kentucky Dam State Park",37.0095,-88.2958665
M36,"Frank Federer Mem",34.8802735,-91.17644
M37,"Ruleville Drew",33.7763915,-90.525004
M38,"Hazel Green",34.91619861,-86.64694028
M40,"Monroe Co",33.87375,-88.489682
M41,"Holly Springs Marshall Co",34.8044025,-89.521118
M43,"Prentiss Jefferson Davis Co",31.595304,-89.906432
M44,"Houston Muni",33.8871985,-89.0225025
M45,"Alpine Co",38.734757,-119.7670445
M46,"Colstrip",45.85285,-106.7092725
M48,"Houston Memorial",37.329214,-91.9751555
M50,"Boardman",45.814825,-119.8205
M51,"Oktibbeha",33.4975241666667,-88.681334
M52,"Franklin Wilkins",35.65096375,-88.37936525
M53,"Humboldt Muni",35.802174,-88.8749585
M54,"Lebanon Muni",36.1903575,-86.31501875
M55,"Lamar Co",33.846721,-88.1154695
M56,"Christmas",33.92427722,-90.78704501
M58,"Monett Muni",36.9062165,-94.012757
M59,"Richton Perry Co",31.3174,-88.935047
M60,"Woodruff Co",35.271904,-91.2703375
M63,"Mc Neely",35.25147638,-90.45982445
M64,"Ball",33.87316944,-88.72393889
M65,"Wynne Muni",35.231568,-90.761428
M66,"Alfred Schroeder Fld",38.343035,-97.2132415
M68,"Dorr Field",33.84733416,-90.72509751
M70,"Pocahontas Muni",36.2455,-90.955208
M71,"Greensfield",38.901775,-90.960325
M72,"New Albany Union Co",34.5486865,-89.024228
M73,"Almyra Muni",34.41260125,-91.46514075
M74,"Bald Knob Municipal",35.30008444,-91.55846639
M75,"Malta",48.3664415,-107.919343
M77,"Howard Co",33.996751,-93.838132
M78,"Malvern Muni",34.3331025,-92.7617
M79,"John H Hooks Jr Memorial",32.4854195,-91.77053025
M80,"Scott",32.416308,-91.148858
M81,"Smiths Strip",34.75009111,-91.84874806
M83,"Mccharen Fld",33.584033,-88.66669
M84,"Erie Aerodrome",41.7831025,-83.51687889
M85,"Gideon Mem",36.4437485,-89.9038315
M86,"Walle Field",42.47086361,-86.12725195
M88,"Cornelia Fort Airpark",36.1895795,-86.701207
M89,"Dexter B Florence Mem Fld",34.0998405,-93.0661125
M90,"Mendota",36.758749,-120.371515
M91,"Springfield Robertson Co",36.537183,-86.920622
M93,"Houston County",36.3167205,-87.9166945
M94,"Desert Aire",46.68725,-119.9197265
M95,"Richard Arthur Fld",33.712132,-87.8150085
M96,"Milton-otto Field",34.49064805,-86.67332889
M99,"Saline Co Watts Fld",34.556918,-92.6069235
MA03,"Hatfield-pilgrim",42.42008833,-72.5939775
MA04,"Haverhill-riverside",42.769535,-71.03338945
MA16,"Marshalls",42.36342527,-71.82173862
MA18,"Myricks",41.83899055,-71.02587584
MA19,"Berlin Lndg Area",42.36759305,-71.64173417
MA26,"Balloon Port At Dingley Dell",42.12037194,-72.25619056
MA30,"Dresser Hill",42.100095,-71.96618473
MA35,"Sunny Knoll",42.05009527,-72.48286306
MA43,"Morehaven",42.07231555,-72.9001
MA44,"Trade Wind",41.44177944,-70.57030556
MA52,"Sids",42.43842638,-71.46617417
MA55,"Muskeget Island",41.33484361,-70.29946445
MA56,"Somerset Airfield",41.25012416,-70.11612723
MA61,"Oxford Airport Inc.",42.14176111,-71.90785028
MA63,"Sherman - Private",42.07399055,-70.79809612
MA64,"Pheasant Field",42.07537944,-70.81531862
MA66,"Wolomolopoag",42.10065444,-71.20782973
MA70,"Sudbury",42.351833,-71.429085
MA72,"Tuckernuck",41.28845694,-70.26446334
MA75,"Sky Glen",42.04093083,-71.61617612
MA77,"Blueberry Hill",42.37508611,-73.14760334
MA80,"Mundale",42.11981472,-72.81426278
MA86,"Kendalls Lndg Area",42.50564055,-73.05982223
MA88,"Albert Farms",42.39008694,-72.93093112
MA97,"Waters",42.12509583,-71.73979139
MBGT,"Jags Mccartney Intl",21.4445305,-71.142325
MBMC,"Middle Caicos",21.83332777,-71.81666666
MBNC,"North Caicos Intl",21.917475,-71.9395615
MBPI,"Pine Cay",21.89999722,-72.09999722
MBPV,"Providenciales",21.7736,-72.2659
MBSC,"South Caicos Intl",21.5157405,-71.5285305
MBSY,"Salt Cay",21.33402386,-71.201455715
MBWC,"West Caicos",21.646677,-72.459115005
MD01,"Wingfield",38.14345861,-76.35661473
MD02,"Warfield Private Strip",39.28732694,-77.07525751
MD03,"Woodstock",39.48844611,-75.81104778
MD04,"Rossneck",38.56888888,-76.23583334
MD05,"Weed",39.55316888,-75.87660695
MD06,"Pilots Cove",38.33540472,-76.87858112
MD09,"Meadow Brook",38.91539111,-75.97104973
MD11,"Wright Field",39.27705388,-76.06272417
MD12,"Bell",39.63638888,-77.29277778
MD14,"Robinson - Private",38.52428861,-76.68357334
MD16,"Waredaca Farm",39.23066138,-77.08331278
MD17,"Tinsley Airstrip",39.51677194,-76.73303
MD18,"Horn Point",38.58956333,-76.13855334
MD19,"Hybarc Farm",39.20316527,-76.02494389
MD20,"Greer",39.63621111,-77.12276056
MD21,"Ashland Landing Farm",39.093725,-76.11688889
MD22,"Deale",38.78344944,-76.56468084
MD23,"Kennersley",39.1448325,-76.04049945
MD24,"Haysfield",39.23816138,-76.94664278
MD28,"Ewing",38.80928111,-75.99216084
MD31,"Forest Hill",39.58010638,-76.37468278
MD35,"Spring Hill",38.43483916,-75.65131639
MD38,"Armacost Farms",39.60343777,-76.74441862
MD39,"Buds Ferry",38.52095388,-77.251925
MD41,"Gary Field",38.89833333,-75.91055556
MD42,"Keymar Airpark",39.61954388,-77.22748334
MD43,"Mountain Road",39.11844277,-76.49662806
MD45,"Hampton",38.23068333,-76.62884917
MD46,"Glenair",39.26954944,-77.00525556
MD47,"Barnes",39.33288194,-77.096925
MD48,"Albrecht Airstrip",39.47343999,-76.50024278
MD49,"Lower Marlboro",38.6515075,-76.67801889
MD50,"Chesapeake Ranch Airstrip",38.36123472,-76.40522778
MD53,"Mac Kinnis",38.28873166,-75.73937306
MD54,"Parks Airpark",38.45873361,-77.23497973
MD55,"Holly Springs Farm",38.39762444,-77.18608945
MD56,"Three J",39.56898944,-77.12137112
MD57,"Beverly",38.00706722,-75.61742695
MD59,"Silver Hill",39.13983249,-76.09355778
MD61,"Lynchs Landing",39.72455277,-76.07050445
MD62,"Church Hill",39.12497194,-76.00160862
MD63,"Cromwell Farm",39.27483194,-76.00994417
MD64,"Stewart",38.79956138,-76.27244945
MD65,"Bower Field",38.73678138,-77.0216425
MD66,"Smith Field",39.33788833,-76.09800417
MD69,"Harris",39.33344388,-76.08300362
MD70,"Flying Acres",39.18122166,-75.90882751
MD72,"M.r.p. Airpark",39.58843333,-77.18720501
MD73,"Happy Landings Farm",39.45843527,-77.14803723
MD74,"Good Neighbor Farm",39.47426833,-77.19525973
MD75,"Stolcrest",39.34176999,-77.30359501
MD77,"Flying M Farms",39.25982611,-77.34137389
MD78,"Woodbine",39.38343638,-77.07025834
MD81,"Loblolly Landings",38.3765,-76.12325
MD82,"Ragged Island",38.53984333,-76.27550139
MD83,"Ty-ti-to",38.52083333,-77.06805556
MD84,"Nyce",38.35068194,-76.86330278
MD85,"Carmean",38.93289111,-75.89021389
MD87,"Wroten Island",38.32345583,-76.19716473
MD89,"Murphy",38.08790027,-75.66409389
MD90,"Martin",38.80122805,-76.25633778
MD91,"Saxon Farms",39.1523325,-76.01855417
MD92,"Mylanders Airstrip",39.02177805,-76.31495612
MD95,"Reservoir",39.483150975,-76.881293835
MD97,"Lanseair Farms",38.46151166,-77.04636417
MD99,"Moran Fld",39.500646,-79.072254
MDAB,"Arroyo Barril Intl",19.1985865,-69.4297725
MDBH,"Maria Montez Intl",18.2514625,-71.1204
MDCR,"Pedernales Cabo Rojo",17.9289835,-71.644771
MDCY,"Samana El Catey International",19.2649165,-69.7320835
MDCZ,"Constanza",18.8999939,-70.7166672
MDDJ,"Dajabon",19.56666111,-71.68333333
MDJB,"Dr Joaquin Balaguer Intl",18.5725125,-69.9856085
MDLR,"La Romana Casa De Campo Intl",18.4507125,-68.9118335
MDMC,"Monte Cristi",19.883325,-71.63333055
MDPC,"Punta Cana Intl",18.567367,-68.363429
MDPO,"El Portillo National",19.319540945,-69.490814
MDPP,"Puerto Plata Gregorio Luperon Intl",19.7579,-70.5700345
MDR,"Medfra",63.10577694,-154.71898056
MDSD,"Las Americas Intl",18.4296625,-69.668925
MDSI,"San Isidro Ab",18.503704,-69.761704
MDST,"Santiago Cibao Intl",19.4060915,-70.604689
ME03,"Webber Jones",45.33616194,-69.05087445
ME05,"Allen St Peter Memorial",46.75004111,-68.47115417
ME06,"Flying Ed",45.02785416,-67.30943445
ME08,"Gadabout Gaddis",45.04033388,-69.86894723
ME10,"Enman Fld",43.95980055,-70.04255195
ME14,"Bald Mountain",44.23063361,-69.12309445
ME15,"Ramsdell Field",44.67993944,-67.26443112
ME16,"Loring Intl",46.9504695,-67.8853265
ME17,"Narraguagus",44.60424361,-67.93278112
ME19,"Clayton Lake Strip",46.61614194,-69.52227806
ME20,"Bob-mar",44.59923194,-69.62393501
ME22,"Swans Fld",44.51395305,-70.40645139
ME23,"Coombs",43.91563527,-70.0217175
ME25,"Sunrise Farms",47.16615111,-68.39198612
ME26,"Super Cub Field",43.66813638,-70.36310584
ME29,"Youngtown Field",44.27646638,-69.09753751
ME33,"Farr Field",43.77869361,-70.01310334
ME34,"Robinson Ridge Fld",44.1736875,-69.42865584
ME35,"Terra B & B",44.93145666,-69.00726139
ME38,"Mars Hill",46.52781944,-67.87446889
ME39,"Rocky Ridge",44.23536111,-70.13255556
ME40,"Watson",44.17785777,-68.83475278
ME41,"Witherspoons",44.15258,-68.87642084
ME42,"Hogans Field",44.92172361,-70.05228528
ME44,"Cummings",44.28895777,-70.44617028
ME45,"Goosefair",43.40564111,-70.4322725
ME46,"Back Acres",43.4123075,-70.44671723
ME47,"Payne Field",44.85450555,-69.45643639
ME49,"Oak Knoll",43.58924944,-70.36699417
ME52,"Yeager",44.80694444,-69.33333334
ME53,"Ashland",46.60004166,-68.39448501
ME55,"Mary Talbot Meml Airfield",44.0736925,-68.81891973
ME56,"Kimberly",44.06924694,-69.30532389
ME60,"Sunny Hill",44.46839972,-69.81782639
ME61,"Salmon Falls",43.29452694,-70.89950501
ME62,"Grigons Private Lndg Area",44.80978416,-69.47310334
ME64,"Skydive Lebanon",43.375081,-70.9292275
ME66,"Scottow Bog Flightpark",43.61258222,-70.35727195
ME68,"Newport Sky Park",44.82006527,-69.23838084
ME69,"Cliffords",44.06896416,-70.06449695
ME70,"Greenfield Hill",45.03755583,-69.47921473
ME75,"Margerison",43.95396611,-70.14144112
ME79,"Two Falls",45.30560583,-69.34671473
ME81,"Rogers",46.62504194,-67.93613667
ME84,"Banks",44.16535944,-68.42779639
ME88,"Morrisons",44.99174472,-67.07442528
ME89,"Buzzys Field",43.60841194,-70.96812
ME91,"Webster Field",43.67507972,-70.49560834
ME92,"Hilltop",44.51673027,-70.22228195
ME93,"Morrill Airpark",47.12754277,-67.96585806
ME94,"Clark Field",44.21674388,-69.29115528
MG13,"Inta Northeast",15.8041875,-89.8506775
MGBN,"Bananera",15.473472,-88.8372225
MGCB,"Coban",15.468957,-90.4067415
MGGT,"La Aurora",14.583272,-90.5274735
MGLL,"El Gallito",26.893145,-111.955132
MGP,"Manga",-4.147567,153.019455
MGPB,"Puerto Barrios",15.730872,-88.5837655
MGRB,"Rubelsanto",15.9920085,-90.445329
MGRT,"Retalhuleu",14.5210165,-91.6972515
MGSJ,"San Jose",13.9361905,-90.835832
MGTK,"Mundo Maya Intl",16.9138195,-89.866382
MHLC,"Goloson Intl",15.7424805,-86.853036
MHLM,"La Mesa Intl",15.451957,-87.924153
MHNJ,"Guanaja",16.4453665,-85.9066115
MHRO,"Roatan",16.3168155,-86.5229615
MHSC,"Coronel Enrique Soto Cano Ab",14.382368,-87.6211595
MHTE,"Tela",15.7758625,-87.475847
MHTG,"Tegucigalpa Toncontin Intl",14.060883,-87.2171975
MHTJ,"Trujillo",15.9268475,-85.938249
MI01,"Fasel Field",43.057805,-82.67686945
MI02,"Brablec Farms",41.98698888,-83.80466195
MI05,"Cromptons Private Strip",43.16669277,-83.78746223
MI06,"Lee Field",42.92308444,-84.283305
MI09,"Milan",42.05004305,-83.74021695
MI10,"Hoerners Corners",42.86531194,-84.70554389
MI11,"Crippen Field",42.53420361,-84.801375
MI13,"Williams",42.43337055,-84.59997501
MI15,"Wards Long Acres",42.72919861,-82.66519417
MI18,"Cedarville",43.09308277,-83.83607334
MI19,"Minarik",43.06252805,-83.88746306
MI20,"Jim Morgan Fld",43.71057361,-82.62631584
MI21,"A.c. Miller",41.73755,-84.56495
MI22,"Crump",41.87365777,-86.20278806
MI25,"Myers",41.92226527,-86.54557639
MI26,"Hynes Field",42.61086444,-83.7327225
MI27,"Haigh",42.61253194,-83.854115
MI29,"Gooding",42.37642472,-83.79272001
MI33,"Adair Airstrip",42.79225333,-82.63936195
MI35,"Claucherty",42.07782305,-84.82913445
MI37,"Wenning Landing Area",42.75558805,-82.55824695
MI38,"Eichmeier Field",42.60225777,-84.42636195
MI39,"Laszlo",42.07504277,-83.60827028
MI41,"Crystal",42.83169805,-82.53463723
MI43,"Pewanogowink-banks",43.18613777,-83.90135556
MI44,"D J",43.67225111,-84.73668001
MI45,"Ed Schultes Place",42.80808416,-83.45188806
MI47,"Dysinger",42.80836527,-84.19024473
MI48,"Ham-a-lot Field",41.83338111,-83.68327084
MI50,"Dodge",42.76669722,-82.94992862
MI52,"Markham",42.09059722,-83.96799862
MI54,"Haydens Field",42.79725416,-82.53741417
MI55,"Zeitler",43.49002861,-84.36527084
MI57,"Riske",42.36670527,-84.68747612
MI58,"Stony Acres",42.75447888,-85.02860862
MI64,"Para Field",43.20224694,-82.75409639
MI67,"Tyrone",43.28918888,-85.78115723
MI68,"Del Hickcox",41.93754388,-86.50140834
MI70,"Carls",42.07115361,-83.8835525
MI71,"Silver Lake",43.64445111,-86.45285528
MI72,"Nelson",41.85004583,-86.35001389
MI73,"North Cedar",43.25836027,-85.54586889
MI76,"Reading",42.55002694,-86.21670084
MI77,"Shafter",42.30004138,-85.41666751
MI78,"Weller",42.9166925,-85.78336723
MI80,"Wabasis Lake",43.12836277,-85.39919167
MI82,"Harrys Field",42.87641333,-85.95559501
MI86,"Midget",43.3425,-86.18694445
MI88,"Bakers Field",42.73224944,-85.90531084
MI89,"Perry",42.14865388,-85.65277945
MI92,"Lilienthal",45.93273055,-88.09818612
MI93,"Circle T Ranch",44.68779,-83.7438725
MI94,"Fontecchio",45.78467833,-88.06818139
MI98,"Dowd Field",46.20140527,-84.7417225
MI99,"Robertson Field",42.79891972,-82.65880723
MIS,"Misima",-10.689212,152.8379
MKBS,"Boscobel",18.4042485,-76.9690165
MKJP,"Norman Manley Intl",17.935665,-76.78756
MKJS,"Sangster Intl",18.503549,-77.913698
MKKJ,"Ken Jones",18.1988475,-76.534653
MKN,"Malekolon",-4.023389,153.657364
MKTP,"Tinson Pen",17.9885555,-76.823753
MLL,"Marshall",61.8659225,-162.06904556
MM01,"Cuauhtemoc",22.740367,-99.018228
MM10,"Isla Cedros",28.0375835,-115.188675
MM11,"Rancho El Durangueno",24.418136,-104.885143
MM12,"Bacubirito",25.8156665,-107.907768
MM13,"Ciudad Camargo Southeast",27.598871,-105.104208
MM14,"Rio Verde",21.96295,-100.0075595
MM15,"Cabo San Lucas",22.9476805,-109.9370655
MM16,"J Agustin Castro",25.526472,-103.5175905
MM17,"La Retama Southwest",23.966292,-98.834764
MM20,"Cordoba",18.8741765,-96.9581875
MM21,"La Encarnacion",25.736003,-100.225914
MM22,"La Pesca",23.8021625,-97.77371
MM23,"Rancho Santa Ynes",29.725943,-114.699636
MM25,"Ciudad Guzman",19.708521,-103.49016
MM26,"San Ignacio 1",27.2966335,-112.9385485
MM27,"Cementos Mexicanos",21.984049,-98.961929
MM28,"Tizayuca",19.8739765,-98.943592
MM29,"Ta Lo De Soto",16.463457,-98.392975
MM30,"Campo Gobierno",24.6585,-107.5522545
MM31,"Fausto Vega Santander",20.946839,-97.375068
MM32,"Puerto Libertad North",29.929611,-112.656125
MM36,"Rancho San Salvador Northeast",26.6784665,-100.170589
MM37,"Casa Madero",25.506214,-102.2024595
MM38,"Falcon Dam",26.521111,-99.148611
MM39,"Guamuchil",25.438742,-108.091939
MM41,"Leon Gonzales Pie De La Cuesta",16.9102455,-99.988719
MM42,"Muzquiz New",27.856293,-101.5258305
MM44,"Agualeguas Old",26.3044025,-99.550193
MM45,"Alamos",27.037882,-108.948285
MM48,"Ciudad Pemex",17.880139,-92.475667
MM49,"Nas Tulum",20.2273345,-87.438204
MM50,"Cosala",24.420568,-106.7020845
MM51,"Rancho Guadalupe South",26.635554,-100.8897775
MM52,"Campo Cuatro Milpas",25.652244,-108.5381305
MM53,"Nuevo Dolores",24.061476,-98.4155585
MM54,"Rancho Marina Vieja",23.738126,-98.0612475
MM56,"Xicotencatl",22.9539375,-98.959592
MM57,"Nas Salina Cruz",16.212635,-95.2015835
MM58,"Guerrero Negro",28.0260695,-114.0240045
MM59,"Pablo L Sidar",19.093424,-102.393607
MM61,"Ixmiquilpan",20.4859695,-99.258825
MM63,"Autlan",19.745296,-104.3365125
MM64,"Cuatro Cienegas New",26.990451,-102.0328015
MM65,"Agua Prieta South",31.25142975,-109.61140275
MM66,"Coahuayana",18.68456,-103.6756305
MM67,"Matehuala",23.6765805,-100.6228265
MM68,"Mina Hercules",28.03729225,-103.770172
MM69,"Tacicuri",30.674453,-110.9312455
MM71,"Ciudad Constitucion",25.0537795,-111.614865
MM72,"Cupul",21.155657,-88.172893
MM73,"Huetamo",18.527354,-100.850582
MM75,"Agua Prieta Southwest",31.2429235,-109.6250885
MM76,"San Luis Rio Colorado",32.4453415,-114.797928
MM77,"Las Delicias",28.213068,-105.4478275
MM79,"El Fuerte",26.3982165,-108.6115095
MM80,"Rancho La Milpita",30.4809365,-109.6439805
MM81,"Isla Socorro",18.774153,-110.9303235
MM82,"Laguna Del Rey",27.023661,-103.375496
MM84,"Parral",26.922108,-105.7824165
MMAA,"General Juan N Alvarez Intl",16.75599025,-99.75175625
MMAL,"Agualeguas",26.333965,-99.542436
MMAN,"Del Norte Intl",25.865834,-100.239953
MMAS,"Jesus Teran Intl",21.7039895,-102.317148
MMBT,"Bahias De Huatulco Intl",15.7753165,-96.2625725
MMCB,"General Mariano Matamoros",18.834764,-99.2613
MMCC,"Ciudad Acuna Intl New",29.333918,-101.1008905
MMCE,"Ciudad Del Carmen Intl",18.6518695,-91.7994805
MMCG,"Nuevo Casas Grandes",30.39945225,-107.87401325
MMCH,"Chilpancingo",17.5737665,-99.514339
MMCL,"Culiacan Intl",24.765658,-107.476106
MMCM,"Chetumal Intl",18.5046665,-88.326847
MMCN,"Ciudad Obregon Intl",27.392625,-109.8330975
MMCP,"Ingeniero Alberto Acuna Ongay Intl",19.8167945,-90.500314
MMCS,"Abraham Gonzalez Intl",31.63691225,-106.42779175
MMCT,"Chichen Itza Intl",20.6412945,-88.4462195
MMCU,"General R Fierro Villalobos Intl",28.7017521666667,-105.96554
MMCV,"General Pedro Jose Mendez Intl",23.70672975,-98.96150625
MMCY,"Celaya",20.545993,-100.8865485
MMCZ,"Cozumel Intl",20.5228445,-86.92814225
MMDO,"Durango Intl",24.124193,-104.5280125
MMEP,"Tepic",21.419453,-104.8425795
MMES,"Ensenada",31.7952805,-116.602772
MMGL,"Don Miguel Hidalgo Y Costilla Intl",20.52457525,-103.30882475
MMGM,"General Jose Maria Yanez Intl",27.9689845,-110.9251695
MMHC,"Tehuacan",18.497189,-97.4199415
MMHO,"General Ignacio P Garcia Intl",29.095223,-111.05114125
MMIA,"Colima",19.276968,-103.577536
MMIM,"Isla Mujeres",21.2450335,-86.7399665
MMIO,"Plan De Guadalupe Intl",25.54212275,-100.93030125
MMIT,"Ixtepec",16.449336,-95.0936985
MMJA,"Lencero",19.4750835,-96.7975045
MMJC,"Atizapan De Zaragoza",19.574811,-99.288849
MMLC,"Lazaro Cardenas",18.0017305,-102.2205235
MMLM,"Valle Del Fuerte Intl",25.6851805,-109.0807015
MMLO,"Guanajuato Intl",20.9934625,-101.4808475
MMLP,"General Manuel Marquez De Leon Intl",24.0726945,-110.3624735
MMLT,"Loreto Intl",25.9891945,-111.348347
MMMA,"General Servando Canales Intl",25.7698945,-97.5253095
MMMD,"Licenciado Manuel Crescencio Rejon Int",20.93203475,-89.6516105
MMML,"General Rodolfo Sanchez Taboada Intl",32.630667,-115.242439
MMMM,"General Francisco J Mujica Intl",19.85049408,-101.02526258
MMMT,"Minatitlan",18.1034195,-94.5806815
MMMV,"Monclova Intl",26.95573075,-101.4701335
MMMX,"Licenciado Benito Juarez Intl",19.43630772,-99.0721042
MMMY,"General Mariano Escobedo Intl",25.77865225,-100.105852
MMMZ,"General Rafael Buelna Intl",23.1613555,-106.2646975
MMNG,"Nogales Intl",31.2260835,-110.9770445
MMNL,"Quetzalcoatl Intl",27.4437795,-99.57046
MMOX,"Xoxocotlan Intl",16.9987015,-96.7259445
MMPA,"Tajin",20.60267,-97.4608375
MMPB,"Hermanos Serdan Intl",19.1581445,-98.371446
MMPC,"Ingeniero Juan Guillermo Villasana",20.0772,-98.7828155
MMPE,"Puerto Penasco",31.35265025,-113.524477
MMPG,"Piedras Negras Intl",28.627393,-100.53521
MMPN,"Licenciado Y Gen Ignacio Lopez Rayon",19.396692,-102.0390555
MMPP,"Punta Pescadero",23.8034165,-109.707268
MMPQ,"Palenque Intl",17.5334305,-91.984517
MMPR,"Licenciado Gustavo Diaz Ordaz Intl",20.6800695,-105.2541525
MMPS,"Puerto Escondido Intl",15.8768615,-97.089117
MMPY,"Playacar",20.622696,-87.08212787
MMQT,"Queretaro Intercontinental",20.6172885,-100.185657
MMRX,"General Lucio Blanco Intl",26.008907,-98.2285135
MMSC,"San Cristobal De Las Casas",16.690268,-92.530057
MMSD,"Los Cabos Intl",23.15185,-109.721044
MMSF,"San Felipe Intl",30.930208,-114.808625
MMSP,"Ponciano Arriaga Intl",22.2586875,-100.93257975
MMTA,"Tlaxcala",19.5379625,-98.1734665
MMTB,"General Div P A Angel H Corzo Molina",16.739918,-93.173296
MMTC,"Torreon Intl",25.565639,-103.40538875
MMTG,"Angel Albino Corzo",16.561821,-93.026082
MMTJ,"General Abelardo L Rodriguez Intl",32.5410625,-116.970158
MMTM,"General Francisco Javier Mina Intl",22.2964481666667,-97.8659295
MMTN,"Tamuin",22.038292,-98.806503
MMTO,"Toluca Lic. Adolfo Lopez Mateos",19.337072015,-99.566007
MMTP,"Tapachula Intl",14.7943375,-92.3700235
MMUN,"Cancun International",21.042287,-86.8733325
MMVA,"C P A Carlos Rovirosa Intl",17.996986,-92.817361
MMVR,"General Heriberto Jara Intl",19.14195925,-96.18663125
MMZC,"General Leobardo C Ruiz Intl",22.89792375,-102.684945
MMZH,"Ixtapa Zihuatanejo Intl",17.601568,-101.460535
MMZM,"Zamora",20.045606,-102.2757055
MMZO,"Playa De Oro Intl",19.144779,-104.5586305
MMZP,"Zapopan",20.755909,-103.46517375
MN01,"Hammars Farm",47.28330138,-96.61701667
MN04,"Aggies Landing",45.77357388,-95.26281112
MN06,"Pulkrabek Private Lndg Fld",48.04997472,-96.78367667
MN11,"Lorenz",45.29996,-95.54503223
MN12,"Robco",47.19888888,-94.75222223
MN13,"Moberg Air Base",47.49606277,-94.95278084
MN15,"Empire Farm Strip",44.79496222,-93.85385473
MN16,"Holmes Private Airfield",46.29718916,-94.26833195
MN17,"Jackson Field",46.27218888,-94.23944167
MN18,"Barrett",46.17815888,-94.08860167
MN20,"Runkes Field",44.9105175,-94.57137889
MN22,"Flying A",43.81968555,-92.33350084
MN23,"Dupres",45.31579888,-92.88577028
MN24,"Surfside",45.14996611,-93.11688889
MN28,"Lux Strip",44.9830175,-94.74805195
MN31,"L & M Aerodrome",45.06218444,-94.57915917
MN32,"Nietz Airstrip",44.19135472,-92.45268056
MN37,"Sheltons - Private",46.94493916,-92.35713362
MN38,"Spud Field",47.92497777,-96.98368667
MN40,"Meadowvale",45.362465,-93.5885725
MN42,"Oak Lake Air Strip",47.6585725,-95.94614528
MN45,"Jennrich Fld",44.56607666,-93.13215973
MN46,"Lucht Field",44.60413277,-93.09188084
MN49,"Tuma - Private",44.42385194,-93.48439306
MN50,"Arthur Field",48.37024527,-95.80694917
MN51,"Bowers",45.45357472,-92.97472223
MN52,"Gospel Ranch",47.22910416,-93.09214445
MN53,"Stanley Fld",45.58218444,-96.57645389
